video_id,publishing_date,view_count,title_on_youtube
w9GJyvkHbNM,2017-08-17T18:52:09Z,4559,6. Singular Value Decomposition; Iterative Solutions of Linear Equations
Vu_oF9tcjaA,2017-08-17T18:52:11Z,19915,7. Solutions of Nonlinear Equations; Newton-Raphson Method
8kPUI5HoVxg,2017-08-17T18:52:17Z,18326,8. Quasi-Newton-Raphson Methods
muFAQx5dUdU,2017-08-17T18:52:10Z,5381,9. Homotopy and Bifurcation
SejxqXAlSec,2017-08-17T18:52:19Z,10305,11. Unconstrained Optimization; Newton-Raphson and Trust Region Methods
PKbah48l3AU,2017-08-17T18:52:19Z,12514,12. Constrained Optimization; Equality Constraints and Lagrange Multipliers
KkN_Dk3E2yw,2017-08-17T18:52:18Z,4334,13. ODE-IVP and Numerical Integration 1
KFq33hsMxr4,2017-08-17T18:52:18Z,1103,16. ODE-IVP and Numerical Integration 4
DsmkIG4-hrQ,2017-08-17T18:52:18Z,4138,18. Differntial Algebraic Equations 2
LHBQ5Z4CtwA,2017-08-17T18:52:19Z,1616,19.  Differntial Algebraic Equations 3
xE9IGS-_6zo,2017-08-17T18:52:07Z,7491,20. Boundary Value Problem 1
3rIGt0GdGMY,2017-08-17T18:52:16Z,1494,21. Boundary Value Problems 2
UZiEFO3J8mE,2017-08-17T18:52:12Z,55857,22. Partial Differential Equations 1
u72VF_VDp2k,2017-08-17T18:52:07Z,441,25. Review Session
M19mzHT8JM4,2017-08-17T18:52:08Z,2300,26. Partial Differential Equations 2
WVAfgCmFonU,2017-08-17T18:52:11Z,2309,27. Probability Theory 2
VMyJ_v3K0Tw,2017-08-17T18:52:12Z,956,28. Models vs. Data 1
4RSQTqPjOLw,2017-08-17T18:52:17Z,462,30. Models vs. Data 3
uOPuBNtv6Fk,2017-08-17T18:52:09Z,2865,33. Monte Carlo Methods 2
42TkHA__6bk,2017-08-17T18:52:16Z,2264,34. Stochastic Chemical Kinetics 1
geVT3JYHeqI,2017-08-17T18:52:10Z,672,35. Stochastic Chemical Kinetics 2
We570M74cXE,2017-08-17T18:52:11Z,1026,36. Final Lecture
2t5e-6vvg48,2008-05-28T16:41:41Z,24197,Lec 1 | MIT 11.309J Sensing Place: Photography as Inquiry
It2ggiEoIoI,2008-05-28T17:37:42Z,6322,Lec 2 | MIT 11.309J Sensing Place: Photography as Inquiry
Fxy3tsWDcpY,2008-05-28T16:41:42Z,5169,Lec 3 | MIT 11.309J Sensing Place: Photography as Inquiry
vvsFk4u_FeU,2008-05-28T16:52:50Z,5461,Lec 4 | MIT 11.309J Sensing Place: Photography as Inquiry
H1k6JN63JTo,2008-05-28T16:40:15Z,4081,Lec 5 | MIT 11.309J Sensing Place: Photography as Inquiry
ptjKegETGuA,2008-05-28T16:55:56Z,2224,Lec 6 | MIT 11.309J Sensing Place: Photography as Inquiry
Zk91WpvA0-c,2008-05-28T16:59:55Z,2529,Lec 7 | MIT 11.309J Sensing Place: Photography as Inquiry
r9PqDkaGGcU,2008-05-28T16:50:13Z,3911,Lec 8 | MIT 11.309J Sensing Place: Photography as Inquiry
fvJBjtQiV6Q,2008-05-19T16:23:40Z,6370,Lec 1 | MIT 11.949 11.949 City Visions: Past and Future
0QJRG7e2PPk,2008-05-19T16:47:13Z,3594,Lec 5 | MIT 11.949 11.949 City Visions: Past and Future
HmqzZ-lb5zk,2008-05-19T16:13:22Z,1018,Lec 11 | MIT 11.949 11.949 City Visions: Past and Future
DWYDS3dFNLg,2008-05-19T16:12:24Z,917,Lec 13 | MIT 11.949 11.949 City Visions: Past and Future
QfuVAKCO61M,2012-06-05T21:31:57Z,24878,1. Introduction to Reflective Practice
IxaTNJh9rXA,2012-06-05T21:31:56Z,5225,2. The Practice of Reflection
AZVum94i7R0,2012-06-05T21:31:53Z,2639,3. Ways of Knowledge Generation
9QVLu0n_bzg,2012-06-05T21:31:53Z,2282,"4. Theories, Knowledge and Practice"
SsHQjxYJI94,2012-06-05T21:31:53Z,1038,5. Virtual Worlds and Their Role in Creative Work
MqJW8ABqDpA,2012-06-05T21:31:53Z,909,"6. Frames, Perceptions and Interpretations"
AivFineIBqA,2012-06-05T21:31:52Z,795,7. Reframing for Resolving Intractable Controversies
yffHXdEQO08,2012-06-05T21:31:52Z,1708,8. Reframing for Strategic Creativity
VE-QUqS7ohs,2012-06-05T21:31:57Z,3189,9. Conceptual Learning
WbQYpeXWKHI,2012-06-05T21:31:52Z,2662,10. Frontiers of Schön's Approach and Its Relevance in the 21st Century
_OkTw766oCs,2020-07-16T23:07:11Z,1684994,1. Introduction and Supply & Demand
tCKk22kaZi4,2020-07-16T23:01:21Z,685736,2. Preferences and Utility Functions
jHEPQpSKdbg,2020-07-16T23:01:38Z,248052,3. Budget Constraints and Constrained Choice
x0scPosOsoI,2020-07-16T23:01:21Z,161654,4. Demand Curves and Income/Substitution Effects
ftmvsahQ6Wo,2020-07-16T23:01:20Z,227954,5. Production Theory
TSYNHb6YBEE,2020-07-16T23:01:44Z,113024,6. Costs
BNy84DCRxzo,2020-07-16T23:01:20Z,74053,7. Competition I
F0ulAkrfvzo,2020-07-16T23:01:44Z,45846,8. Competition II
1UtJGRojmIg,2020-07-16T23:01:40Z,59078,9. Supply and Demand & Consumer/Producer Surplus
PC3qooaF5Xs,2020-07-16T23:01:21Z,74028,10. Welfare Economics
FJVOh57UxL8,2020-07-16T23:01:33Z,65858,11. Monopoly I
ufrYzoR_4xE,2020-07-16T23:01:21Z,32311,12. Monopoly II
0kA91PvS3sk,2020-07-16T23:01:39Z,57317,13. Oligopoly
oFL2Hxqg7eo,2020-07-16T23:01:20Z,30080,14. Oligopoly II
6XhkCU8Rw_0,2020-07-16T23:01:20Z,36780,15. Input Markets I—Labor Market
RnN2rgCrIzs,2020-07-16T23:01:50Z,23757,16. Input Markets II—Labor and Capital
BUnUOv_INyM,2020-07-16T23:01:43Z,22423,17. Making Choices Over Time
B6wI0CE4GjM,2020-07-16T23:01:44Z,25418,18. Increasing Savings & Introduction to Trade
DxXB8Q5AWvw,2020-07-16T23:01:39Z,44150,19. International Trade: Welfare and Policy
a9Uz7tXETq4,2020-07-16T23:01:39Z,41858,20. Uncertainty
osaVeUBA0Qk,2020-07-16T23:01:20Z,25685,21. Efficiency and Equity
BF1ZtGIjTik,2020-07-16T23:01:48Z,25290,22. Government Redistribution and Taxation
ZLnj2cnCPGE,2020-07-16T23:01:41Z,28285,23. Market Failures I: Externalities
hm5zqBPsRJM,2020-07-16T23:01:32Z,32331,24. Market Failures II: Informational Asymmetry
jsiCft5v2dk,2020-07-16T23:01:20Z,65166,25. Health Economics
j5XdY5wkVTA,2021-09-27T21:23:39Z,131354,"Lecture 1: Introduction and Overview I (14.13 Psychology and Economics, Spring 2020)"
lD_73cro7wc,2021-09-27T21:21:37Z,20087,Lecture 2: Introduction and Overview II
UbRlSqmN4uM,2021-09-27T21:21:37Z,14751,Lecture 3: Time Preferences (Theory) I
_iNqssktTto,2021-09-27T21:21:37Z,8543,Lecture 4: Time Preferences (Theory) II
bBOBSC16NLU,2021-09-27T21:21:38Z,8385,Lecture 5: Time Preferences (Applications) I
8WhNaFsFC8I,2021-09-27T21:21:37Z,5169,Lecture 6: Time Preferences (Applications) II
pwFsPEPPUGU,2021-09-27T21:21:38Z,10400,Lecture 7: Risk Preferences I
Lhtf6jFM8Vo,2021-09-27T21:21:37Z,3418,Lecture 8: Risk Preferences II
SC8K6gNAIL4,2021-09-27T21:21:37Z,3464,Lecture 9: Reference-Dependent Preferences
JXRd60knm-A,2021-09-27T21:21:37Z,3848,Lecture 10: Social Preferences I
S6JHQ3-bsHk,2021-09-27T21:21:37Z,3096,Lecture 11: Social Preferences II
l7mu7-YNSg0,2021-09-27T21:21:37Z,2290,Lecture 12: Social Preferences III
K7QVIqV2QMk,2021-09-27T21:21:37Z,2159,Lecture 13: Social Preferences IV
ik1gdNwHLiY,2021-09-27T21:21:37Z,2007,Mid-Term Review
szy8tLyFS-Q,2021-09-27T21:21:37Z,2618,Lecture 14: Limited Attention
j9Zeole0bYg,2021-09-27T21:21:37Z,2004,Lecture 15: Utility from Beliefs; Learning I
qk0mVzI1L78,2021-09-27T21:21:37Z,1713,Lecture 16: Utility from Beliefs; Learning II
3UTfFMTqH70,2021-09-27T21:21:37Z,2570,"Lecture 17: State-Dependent Preferences, Projection, and Attribution Bias"
5C-Wp6sL8lg,2021-09-27T21:21:37Z,2829,"Lecture 18: Gender, Discrimination, and Identity"
S-BaPQR1ZRU,2021-09-27T21:21:37Z,1555,"Lecture 19: Defaults, Nudges, and Frames"
Z0vdSf8m13k,2021-09-27T21:21:37Z,2315,Lecture 20: Malleability and Inaccessibility of Preferences
Re2lkF0vgQw,2021-09-27T21:21:37Z,3127,Lecture 21: Poverty through the Lens of Psychology
_LJnCFFyF-M,2021-09-27T21:21:37Z,3943,Lecture 22: Happiness and Mental Health
UI4Hjug3rEc,2021-09-27T21:21:37Z,2155,Lecture 23: Policy with Behaviorial Agents
K2LvCx8H0OU,2013-02-11T15:42:55Z,302135,1. Introduction  (14.73 The Challenge of World Poverty)
7y67IP6XTPc,2013-02-11T15:42:55Z,357285,2. What is a Poverty Trap?
U1g_-FzqUXc,2013-02-11T15:42:55Z,24820,3. Social Experiments: Why and How?
FQZN92nEC0Q,2013-02-11T15:42:55Z,15713,5. Is There a Nutrition-Based Poverty Trap?
qAS8Kh2pz9o,2013-02-11T15:42:55Z,9059,6. Nutrition: The Hidden Traps
b0VOqHiq5zU,2013-02-11T15:42:55Z,5452,8. Health: Low Hanging Fruit?
qgA-JxgtjZg,2013-02-11T15:42:55Z,7973,9. Education: Setting the Stage
klz2SdQorbA,2013-02-11T15:42:55Z,8269,10. Is It Possible to Deliver Quality Education to the Poor-The Pratham-JPAL Partnership
quATCFNpM50,2013-02-11T15:42:55Z,187280,11. Education: The Man Made Trap
vE3v2HtAQto,2013-02-11T15:42:55Z,8479,12. (Somewhat) Un-Orthodox Findings on the Family
GdHqomimt8c,2013-02-11T15:42:55Z,5588,13. How Do Families Decide?
jXU0OeAaHn8,2013-02-11T15:42:55Z,27271,14. Gender Discrimination
LERsET25_l0,2013-02-11T15:42:56Z,21621,15. Risk and Insurance
kvmrpgEReX8,2013-02-11T15:42:56Z,9666,16. Insurance
Yh6r3I821ng,2013-02-11T15:42:56Z,15798,17. The (Not So Simple) Economics of Lending to the Poor
ZaN3W5as42s,2013-02-11T15:42:56Z,4768,19. The Promise and Perils of Microfinance
nc7dDE4_3zs,2013-02-11T15:42:56Z,860330,20. Savings
p5ro4x1r16Q,2013-02-11T15:42:56Z,20935,21. Savings 2
xuAD_a1OuNo,2013-02-11T15:42:56Z,104669,22. Entrepreneurs and Workers
LLdc7VyZHt4,2013-02-11T15:42:56Z,8460,"24. Policies, Politics: Can Evidence Play a Role in the Fight Against Poverty?"
FLwiEHSEQt8,2013-02-11T15:42:56Z,4506,"25. Policies, Politics: Can Evidence Play a Role in the Fight Against Poverty?, cont."
6RbIUZ-ZvZs,2013-02-11T15:42:56Z,3648,26. Five Thoughts in Place of a Sweeing Conclusion
0hA7nbRzOy0,2014-03-06T21:05:26Z,130564,"1. Finance, Growth, and Volatility"
MR_Dwrf9yII,2014-03-06T21:06:37Z,19141,2. Micro-Founded Macro Models
Q0Ponv0DBXU,2014-03-06T21:06:44Z,10659,"3. Growth, TFP, and Inequality"
ekWxanQrsz4,2014-03-06T21:06:53Z,5685,"4. Growth, TFP, Domestic and International Capital Flows"
AW3a2ECNFlE,2014-03-06T21:07:00Z,6115,5. Measurement in Development
IVm21JGcwFo,2014-03-06T21:07:07Z,4760,6. Insurance
h6Ok8CNVOaE,2014-03-06T21:07:12Z,10119,7. Capital Asset Pricing
-CASb3VeZRg,2014-03-06T21:07:18Z,5130,8. Macro Approaches to Consumption Smoothing and Risk Sharing
w7aOU0ZAJp0,2014-03-06T21:07:25Z,6237,9. Labor and Development
BrvMZf2jaso,2014-03-06T21:07:33Z,4806,10. Dynamic Financial Constraints
ONO1anWuNOk,2014-03-06T21:07:39Z,3787,11. Evaluation of a Large Scale Microfinance Experiment
M7zTtKAbRn4,2014-03-06T21:07:45Z,9093,12. From Reduced Form to Structural Evaluation
-7dYXCHtTFY,2013-03-29T15:06:17Z,41672,1. This Course and The U.S. Energy System
2wGduvHRck4,2013-03-29T15:06:17Z,15057,2. Comparative Energy Systems
XJdqfhuqLJA,2013-03-29T15:06:17Z,10306,3. U.S. Energy Problems
LoXGM05lqKc,2013-03-29T15:06:17Z,7736,4. The Market and The State
WpcbBk5ckas,2013-03-29T15:06:17Z,6511,5. Path Dependence in Energy Systems
2oooMpS_3vg,2013-03-29T15:06:17Z,6870,6. Climate Science and Policy
_d-sBKShO90,2013-03-29T15:06:17Z,22666,8. Economics of Energy Demand
-WapZQ_LwFM,2013-03-29T15:06:17Z,4438,9. Energy Use by Individuals and Households
m0eRTYvmRDg,2013-03-29T15:06:17Z,4157,10. Normative Frameworks for Business Decisions
XMVoIzP6Kpo,2013-03-29T15:06:17Z,3553,11. Business Decisions in Reality: CHP at Hexion
mKmMDYGO3-Y,2013-03-29T15:06:17Z,3410,12. Organizational Decision-Making: Biodiesel at MIT
FaLqAip6A0Q,2013-03-29T15:06:17Z,10273,13. Developing Profitable Strategies
_dZtcXCwIFw,2013-03-29T15:06:17Z,12678,14. Innovation and Energy Business Models
NmVdm5kqDvM,2013-03-29T15:06:17Z,13959,15. Non-Renewable Energy Resources
f12cqwfH-N0,2013-03-29T15:06:17Z,3640,16. Shale: Opportunities & Challenges
8aNkTgarBis,2013-03-29T15:06:17Z,44486,17. (Yesterday's &) Today's Electric Power System
ruRaCsL9tpQ,2013-03-29T15:06:17Z,28207,18. Tomorrow's Electric Power System
6nhKL-AuvY4,2013-03-29T15:06:17Z,27157,19. Making Public Policy
0pB2Wn6fvj4,2013-03-29T15:06:18Z,8185,20. Social Movements
6Rq2VFCGQfE,2013-03-29T15:06:18Z,8984,21. U.S. Environment Policy
hVYBgsi0JcM,2013-03-29T15:06:17Z,4997,22. Economic Development & Green Growth
cKcAcm5NDOI,2014-01-17T17:50:27Z,45323,1. The Paradigm Shift from Producer to User Innovation
31iUEuwi740,2014-01-17T17:50:22Z,16157,"2. Basing New Commercial Products on ""Lead User"" Innovations"
odj5VnTI490,2014-01-17T17:50:17Z,6272,3. Users Working Together in Communities Are Powerful Innovators
RPSt0o3yRhI,2014-01-17T17:50:13Z,8787,4. Toolkits to Support Product Development by Customers
EH6vE97qIP4,2020-01-23T15:51:47Z,6678362,"1. Introduction for 15.S12 Blockchain and Money, Fall 2018"
5auv_xrvoJk,2020-01-23T15:50:44Z,1757079,"2. Money, Ledgers & Bitcoin"
0UvVOMZqpEA,2020-01-23T15:51:11Z,888519,3. Blockchain Basics & Cryptography
w7HDA8gUbpQ,2020-01-23T15:50:44Z,757233,4. Blockchain Basics & Consensus
zGDTt9Q3vyM,2020-01-23T15:50:44Z,419699,"5. Blockchain Basics & Transactions, UTXO and Script Code"
JPkgJwJHYSc,2020-01-23T15:50:44Z,478106,6. Smart Contracts and DApps
GLVrOlHLJ1U,2020-01-23T15:51:10Z,239891,7. Technical Challenges
sMnBl0g3Ev4,2020-01-23T15:50:44Z,540381,8. Public Policy
vPJ8oQ99r9c,2020-01-23T15:50:44Z,162387,9. Permissioned Systems
l0vD_FBWk0g,2020-01-23T15:51:02Z,183137,10. Financial System Challenges & Opportunities
_eGNSuTBc60,2020-01-23T15:50:44Z,278272,11. Blockchain Economics
ObGYNQLG3us,2020-01-23T15:50:44Z,136671,12. Assessing Use Cases
ojcOUtUwIe4,2020-01-23T15:50:44Z,165799,"13. Payments, Part 1"
_Ycy0Dy-B1c,2020-01-23T15:50:44Z,123068,"14. Payments, Part 2"
lPD9fx8fK1k,2020-01-23T15:50:44Z,275237,"15. Central Banks &  Commercial Banking, Part 1"
uNqMBBbb6UI,2020-01-23T15:50:44Z,125518,"16. Central Banks &  Commercial Banking, Part 2"
KHBi3n0hUSU,2020-01-23T15:50:44Z,98825,17. Secondary Markets & Crypto-Exchanges
iWpQpPbo7rM,2020-01-23T15:51:13Z,66979,"19. Primary Markets, ICOs & Venture Capital, Part 1"
7EXcHqLg7BI,2020-01-23T15:50:44Z,147851,"20. Primary Markets, ICOs & Venture Capital, Part 2"
-cZPoqnRZq4,2020-01-23T15:50:44Z,167000,"21. Post Trade Clearing, Settlement & Processing"
DsSzQfejwMk,2020-01-23T15:50:44Z,107390,22. Trade Finance & Supply Chain
W06Le8fw0vU,2020-01-23T15:50:44Z,57268,23. Digital ID
CJCKTixMb70,2020-01-23T15:50:44Z,79688,24. Conclusion
ZcPNcoTbkIU,2016-07-28T19:07:14Z,272229,"Session 1, Part 1: Introduction and Overview of Business Plans"
Lau7bwQAWr4,2016-07-28T19:07:13Z,58508,"Session 1, Part 2: Refining and Presenting Your Venture Idea"
Azq6S6Hx0gU,2016-07-28T19:07:14Z,159522,"Session 2, Part 1: Marketing and Sales"
b9Yyj3htBLE,2016-07-28T19:07:13Z,50095,"Session 2, Part 2: Business Models"
9upRT5T7drI,2016-07-28T19:07:14Z,22029,"Session 3, Part 1: Financing Sources Panel"
3vKlYA7vXOk,2016-07-28T19:07:14Z,43993,"Session 3, Part 2: Financial Projections"
sfYD3LX-Rgw,2016-07-28T19:07:13Z,12398,"Session 4, Part 2: Legal Issues"
62nDLA_A8gs,2017-07-26T22:52:50Z,83027,"1. Course Overview and Introduction (MIT 15.S50 How to Win at Texas Hold 'Em, January IAP 2016)"
uFsM8pc36QQ,2017-07-26T21:11:40Z,34664,2. Introduction to Postflop Play
KTzFk1s2ymE,2017-07-26T21:11:40Z,13399,3. Tournaments vs. Cash Games
_GgdGtQME1I,2017-07-26T21:11:42Z,26260,4. Preflop Re-raising Theory
zlmokDj0DaU,2017-07-26T21:11:42Z,13383,6. Independent Chip Model
u14ymLSF8y4,2017-07-26T21:11:41Z,10932,7. An In-depth Combinatorial Hand Analysis in Cash Games
OTkq4OsG_Yc,2015-06-05T15:43:53Z,945732,Introduction to Poker Theory
tXVDY1HvrVU,2015-06-05T15:43:53Z,178588,Analytical Techniques
LCoPLFaeq0U,2015-06-10T10:54:23Z,206858,Basic Strategy
tssNDp5I6zA,2015-06-05T15:43:53Z,118208,Preflop Analysis
JQSTRkGEiWw,2015-06-05T15:43:53Z,50845,Tournament Play
IZZ4y5GfdOU,2015-06-05T15:43:54Z,73937,Poker Economics
MnbQjpejZt4,2015-06-05T15:43:53Z,77649,Game Theory
kn92WXcKr0M,2015-06-05T15:43:52Z,75259,Decision Making
T1K4pkhtad8,2014-03-06T15:31:00Z,68199,Ses. 1-2: The Start of Your Lean Journey
POBjtg7oDFg,2014-03-06T15:31:22Z,40795,Ses. 1-3: Lean Thinking: Part I
u3Umk_2PVuw,2014-03-06T15:31:33Z,17725,Ses. 1-3: Lean Thinking: Part II
pfZ6CTEPc9s,2009-07-07T07:20:28Z,44632,"Ses 1-7 | MIT 16.660 Introduction to Lean Six Sigma Methods, January (IAP) 2008"
uVlkeGHup6E,2014-03-06T15:31:52Z,10254,Ses. 1-5: People: The Heart of Lean
Ba8ZyAmffAM,2014-03-06T15:32:07Z,101056,Ses. 1-6: Value Stream Mapping Basics
Swo3Lvw7ivg,2009-07-10T16:23:35Z,36764,"Ses 2-1 | MIT 16.660 Introduction to Lean Six Sigma Methods, January (IAP) 2008"
8RlA0D6cjDc,2009-07-07T07:04:50Z,19036,"Ses 2-2 | MIT 16.660 Introduction to Lean Six Sigma Methods, January (IAP) 2008"
S_VLW77bN5E,2009-07-07T07:06:11Z,13509,"Ses 2-4 | MIT 16.660 Introduction to Lean Six Sigma Methods, January (IAP) 2008"
F3tPapv5w48,2014-03-06T15:32:27Z,7122,"Ses. 2-1: Lean healthcare simulation (covers 2-1, 2-3, and 2-5)"
dNvt3SSm9Jc,2014-03-06T15:32:40Z,8835,"Ses. 2-2: Continuous Process Improvement, Healthcare Option"
uGkH08B05Q4,2014-03-06T15:32:49Z,2321,"Ses. 2-4: Improving the Enterprise, Healthcare Option"
uDBGHmhAmT8,2014-03-06T15:33:05Z,4058,Ses. 3-2: Variability Simulation
I-DIXcoeaNQ,2014-03-06T15:33:15Z,26034,Ses. 3-3 Lean for Healthcare: An Overview
z1KloN7Ub0M,2014-03-06T15:33:25Z,6276,Ses. 3-4: A3 Thinking
hQRfikgHzdg,2014-03-06T15:33:31Z,4480,Ses. 3-5: Quality Tools and Topics
c6-ybCfU6Zc,2014-03-06T15:33:39Z,99864,Ses. 3-6: Six Sigma Basics
jeI3wpulyPw,2020-04-27T15:53:23Z,183530,Lecture 1: Introduction
edLnZgF9mUg,2020-04-27T15:52:27Z,2581203,Lecture 2: Airplane Aerodynamics
PHtPau1c5sU,2020-04-27T15:52:13Z,62829,Lecture 3: Learning to Fly
AYF3spOVbBk,2020-04-27T15:52:42Z,58230,Lecture 4: Aircraft Systems
s67DO7fFM14,2020-04-27T15:52:13Z,6535,Special Lecture: Oshkosh 2018
Nts_8ZLIxwo,2020-04-27T15:52:42Z,32883,Lecture 5: Charts and Airspace
shHvE6yV4IM,2020-04-27T15:52:38Z,24091,Lecture 6: The Flight Environment
Th2N_rDfkDw,2020-04-27T15:52:36Z,22026,Lecture 7: Navigation
OlQie93CwLY,2020-04-27T15:52:28Z,145837,Lecture 8: Helicopter Aerodynamics
n068fel-W9I,2021-01-15T19:51:50Z,5484212,Special Lecture: F-22 Flight Controls
xPEqTH-c9Cc,2020-04-27T15:52:13Z,26903,Lecture 9: Meteorology
alLh1Jdqwvg,2020-04-27T15:52:13Z,23881,Lecture 10: Communication and Flight Information
MNIYBTHc6mg,2020-04-27T15:52:13Z,7911,Lecture 11: Aircraft Ownership and Maintenance
6oZL2c3tgps,2020-04-27T15:52:42Z,38847,Special Lecture: The How and the Why of IFR
3sB64Au76h0,2020-04-27T15:52:13Z,28527,Lecture 12: Aircraft Performance
-dOX_4lI6HY,2020-04-27T15:52:29Z,16830,Lecture 13:  Interpreting Weather Data
RSuztJUlgOM,2020-04-27T15:52:25Z,24316,Lecture 14: Human Factors
EvcoYJtoQVw,2020-04-27T15:52:14Z,9186,Lecture 15: Flight Planning
xsO2Ip6eiaY,2020-04-27T15:52:37Z,4729,Lecture 16: Seaplanes
geJHchWUYQk,2020-04-27T15:52:40Z,5205,Lecture 17: Small UAS Operations
802a1jvk5Ck,2020-04-27T15:52:40Z,17593,Lecture 18: Weight and Balance
ksyY5wa5_50,2020-04-27T15:52:13Z,7322,Lecture 19: Multi-Engine and Jets
EuNXVy5-KgA,2020-04-27T15:52:13Z,16366,Lecture 20: Flying at Night
kiCNa95DnnE,2020-04-27T15:52:41Z,4553,Lecture 21: Weather Minimums and Final Tips
J_y2I09rj_I,2017-08-10T16:17:44Z,77193,2. Requirements Definition
CTVFDb44ses,2017-08-10T16:17:47Z,81946,3. Systems Modeling Languages
ScbSrUSbumo,2017-08-10T16:17:43Z,51568,4. System Architecture and Concept Generation
sOkQ4HBmZXo,2017-08-10T16:17:43Z,16619,5. Concept Selection and Tradespace Exploration
d44SDevJYR0,2017-08-10T16:17:47Z,18762,6. Design Definition and Multidisciplinary Optimization
dv8Dbyfcrd4,2017-08-10T16:17:45Z,10070,7. Miscellaneous Topics — MBSE and Introduction to CAD (Guest Lecture from Solidworks)
9AtMQqCBdhw,2017-08-10T16:17:44Z,22701,8. Systems Integration and Interface Management
-63JXElqPaY,2017-08-10T16:17:43Z,56374,9. Verification and Validation
rpGJsC5INd4,2017-08-10T16:17:44Z,6522,10. Commissioning and Operations
b0VqqwHLqcI,2017-08-10T16:17:47Z,6421,11. Lifecycle Management
iiYhQtGpRhc,2008-02-04T20:42:20Z,263869,"Lec 1 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
xJ2H06sseLM,2008-02-04T20:42:05Z,78223,"Lec 2 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
cDMbBjH8ZSs,2008-02-04T20:38:22Z,36643,"Lec 3 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
bOAyzURugaw,2008-02-04T20:45:12Z,29267,"Lec 4 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
k2jN_26m8LM,2008-02-04T20:50:49Z,27059,"Lec 5 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
uow6v1EuybE,2008-02-04T20:27:28Z,36513,"Lec 6 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
2QRfkG7jOfY,2008-02-04T20:47:38Z,30391,"Lec 7 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
qcpyFE3u3hw,2008-02-04T20:59:23Z,25012,"Lec 8 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
1IJPugWssVs,2008-02-04T20:40:49Z,27180,"Lec 9 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
hzW2ZBtzrUE,2008-02-04T20:25:07Z,15095,"Lec 10 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
J5mwRqyxPIA,2008-02-04T21:05:27Z,17565,"Lec 11 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
XWjSXlxpDfU,2008-02-04T20:42:38Z,23533,"Lec 12 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
AwjT1gJSsco,2008-02-04T21:07:03Z,16873,"Lec 13 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
rV5eSoBqrsY,2008-02-04T20:42:24Z,10558,"Lec 14 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
KFOv1WtlAow,2008-02-04T20:40:04Z,18082,"Lec 15 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
OksC02Xqe7Q,2008-02-04T20:42:54Z,55326,"Lec 16 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
Fo8v7juSgRw,2008-02-04T20:53:50Z,18736,"Lec 17 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
FB0pyYTs2mw,2008-02-04T20:40:56Z,25166,"Lec 18 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
IHVf3ukiIiA,2008-02-04T20:43:30Z,9841,"Lec 19 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
AODj-jM3-XI,2008-02-04T20:40:49Z,12329,"Lec 20 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
YxhoHe3BZ-g,2008-02-04T20:58:50Z,14606,"Lec 21 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
uP2Acm9uEGk,2008-02-04T21:38:17Z,30528,"Lec 22 | MIT 16.885J Aircraft Systems Engineering, Fall 2005"
7K1sB05pE0A,2009-08-18T18:01:51Z,1892031,"Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007"
ryLdyDrBfvI,2009-01-16T23:05:13Z,734893,"Lec 2 | MIT 18.01 Single Variable Calculus, Fall 2007"
kCPVBl953eY,2009-01-16T23:37:15Z,494023,"Lec 3 | MIT 18.01 Single Variable Calculus, Fall 2007"
4sTKcvYMNxk,2009-01-16T22:42:17Z,336602,"Lec 4 | MIT 18.01 Single Variable Calculus, Fall 2007"
