course_id,video_number,video_id,mit_video_title,title_on_youtube,publishing_date,view_count,expected_views
4,3.0,xvTYUnqn2wY,LECTURE 4: SECOND-ORDER EQUATIONS,4. Second-Order Equations,2015-01-15 19:04:20+00:00,26202,29289.936041332327
4,4.0,aFx8dVLkrWs,LECTURE 5: SECOND-ORDER EQUATIONS (CONTINUED),5. Second-Order Equations (continued),2015-01-15 19:04:35+00:00,14003,23161.840703418777
5,2.0,XfWkgDLc4xA,"LECTURE 2: CHARACTERISTIC TIME AND LENGTH, SIMPLE KINETIC THEORY","2. Characteristic Time and Length, Simple Kinetic Theory",2013-01-16 18:44:15+00:00,26360,67616.50144616465
5,3.0,Hqm4Xc4212E,LECTURE 3: SCHRÖDINGER EQUATION AND MATERIAL WAVES,3. Schrödinger Equation and Material Waves,2013-01-16 18:44:16+00:00,80321,22413.584520284898
5,4.0,bESVLOTvijk,"LECTURE 4: SOLUTIONS TO SCHRÖDINGER EQUATION, ENERGY QUANTIZATION","4. Solutions to Schrödinger Equation, Energy Quantization",2013-01-16 18:44:15+00:00,46209,28083.08683425804
5,5.0,NLDNfnRGWxI,LECTURE 5: ELECTRONIC LEVELS IN ONE-DIMENSIONAL LATTICE CHAIN,5. Electronic Levels in One-Dimensional Lattice Chain,2013-01-16 18:44:15+00:00,14878,34381.66485149077
5,6.0,rfgaLeHq5f0,LECTURE 6: CRYSTAL BONDING & ELECTRONIC ENERGY LEVELS IN CRYSTALS,6. Crystal Bonding & Electronic Energy Levels in Crystals,2013-01-16 18:44:15+00:00,13329,14109.337481313742
5,7.0,lcVaTjSpn7Y,LECTURE 7: PHONON ENERGY LEVELS IN CRYSTAL AND CRYSTAL STRUCTURES,7. Phonon Energy Levels in Crystal and Crystal Structures,2013-01-16 18:44:15+00:00,49213,11350.958736763158
5,8.0,Ii6UtH6h2jY,LECTURE 8: DENSITY OF STATES AND STATISTICAL DISTRIBUTIONS,8. Density of States and Statistical Distributions,2013-01-16 18:44:16+00:00,16091,18329.418290191028
5,9.0,D8icilnxcy4,LECTURE 9: SPECIFIC HEAT AND PLANCK'S LAW,9. Specific Heat and Planck's Law,2013-01-16 18:44:16+00:00,11331,16685.65086046652
5,10.0,7Ken5EC4OrU,LECTURE 10: FUNDAMENTAL OF STATISTICAL THERMODYNAMICS,10. Fundamental of Statistical Thermodynamics,2013-01-16 18:44:16+00:00,42869,12723.800479160507
5,11.0,LKNuAQWzWDE,LECTURE 11: ENERGY TRANSFER BY WAVES: PLANE WAVES,11. Energy Transfer by Waves: Plane Waves,2013-01-16 18:44:16+00:00,8283,16425.902494726248
5,12.0,_DHlhTrlDxc,LECTURE 12: EM WAVES: REFLECTION AT A SINGLE INTERFACE,12. EM Waves: Reflection at a Single Interface,2013-01-16 18:44:15+00:00,9087,9792.972964951035
5,13.0,_i0yWRrEesM,LECTURE 13: EM WAVE PROPAGATION THROUGH THIN FILMS & MULTILAYERS,13. EM Wave Propagation Through Thin Films & Multilayers,2013-01-16 18:44:15+00:00,10499,9892.911481471696
5,14.0,fat0ZKEDzSY,LECTURE 14: WAVE PHENOMENA AND LANDAUER FORMALISM,14. Wave Phenomena and Landauer Formalism,2013-01-16 18:44:15+00:00,5362,11988.731936945984
5,15.0,YHW7TwF00Rs,"LECTURE 15: PARTICLE DESCRIPTION, LIOUVILLE & BOLTZMANN EQUATIONS","15. Particle Description, Liouville & Boltzmann Equations",2013-01-16 18:44:16+00:00,11431,7394.827290515059
5,16.0,zC78xmSbhAY,LECTURE 16: FERMI GOLDEN RULE AND RELAXATION TIME APPROXIMATION,16. Fermi Golden Rule and Relaxation Time Approximation,2013-01-16 18:44:16+00:00,22982,6846.08611189822
5,17.0,fYNz3SsWf90,LECTURE 17: SOLUTIONS TO BOLTZMANN EQUATION: DIFFUSION LAWS,17. Solutions to Boltzmann Equation: Diffusion Laws,2013-01-16 18:44:16+00:00,25458,21997.360897621387
5,18.0,rEVqrE_7CqE,LECTURE 18: ELECTRON TRANSPORT AND THERMOELECTRIC EFFECTS,18. Electron Transport and Thermoelectric Effects,2013-01-16 18:44:16+00:00,19038,25270.73309796143
5,19.0,_ayCen0j-0w,"LECTURE 19: CLASSICAL SIZE EFFECTS, PARALLEL DIRECTION","19. Classical Size Effects, Parallel Direction",2013-01-16 18:44:16+00:00,2775,19029.406113569526
5,20.0,3oV1saJEZy8,"LECTURE 20: CLASSICAL SIZE EFFECTS, PERPENDICULAR DIRECTION","20. Classical Size Effects, Perpendicular Direction",2013-01-16 18:44:16+00:00,2526,5286.544323107786
5,21.0,4uHWWVa4z2s,"LECTURE 21: SLIP CONDITION, COUPLED ENERGY TRANSPORT & CONVERSION","21. Slip Condition, Coupled Energy Transport & Conversion",2013-01-16 18:44:16+00:00,3242,6621.881108177535
5,22.0,ZYMWsmertQk,"LECTURE 22: PN JUNCTION, DIODE AND PHOTOVOLTAIC CELLS","22. PN Junction, Diode and Photovoltaic Cells",2013-01-16 18:44:16+00:00,42573,3688.079159986732
5,23.0,qsFzIv3PHz8,LECTURE 23: LIQUIDS: BROWNIAN MOTION AND FORCES IN LIQUIDS,23. Liquids: Brownian Motion and Forces in Liquids,2013-01-16 18:44:15+00:00,17010,15941.32490724239
5,24.0,Z5tZlfSwHrk,"LECTURE 24: ELECTRICAL DOUBLE LAYER, SIZE EFFECTS IN PHASE CHANGE","24. Electrical Double Layer, Size Effects in Phase Change",2013-01-16 18:44:15+00:00,28493,14618.309671275412
5,25.0,XrdcGZppwI4,LECTURE 25: STATISTICAL FOUNDATION FOR MOLECULAR DYNAMICS SIMULATION,25. Statistical Foundation for Molecular Dynamics Simulation,2013-01-16 18:44:16+00:00,54131,20893.42078554251
6,2.0,BcVzc6IGwS0,2011 LECTURE 2: THE SOLAR RESOURCE,2. The Solar Resource,2014-03-20 20:51:19+00:00,41492,30562.73274470701
6,3.0,w6Gfm4D_pmw,2011 LECTURE 3: LIGHT ABSORPTION AND OPTICAL LOSSES,3. Light Absorption and Optical Losses,2014-03-20 20:48:37+00:00,33607,21950.217733150337
6,4.0,iJ_lDszxGDw,2011 LECTURE 4: CHARGE EXCITATION,4. Charge Excitation,2014-03-20 20:50:03+00:00,24254,22961.62393460766
6,5.0,uLbqhIp3ahc,"2011 LECTURE 5: CHARGE SEPARATION, PART I","5. Charge Separation, Part I: Diode",2014-03-20 20:48:42+00:00,37059,17039.40293549276
6,6.0,AWU3lTs9KJA,"2011 LECTURE 6: CHARGE SEPARATION, PART II","6. Charge Separation, Part II: Diode Under Illumination",2014-03-20 20:48:26+00:00,15732,19917.266581002747
6,7.0,dFF2DuEv-2c,"2011 LECTURE 7: TOWARD A 1D DEVICE MODEL, PART I: DEVICE FUNDAMENTALS","7. Toward a 1D Device Model, Part I: Device Fundamentals",2014-03-20 20:50:47+00:00,14931,15870.82783124698
6,8.0,vN5Yn-niTXE,"2011 LECTURE 8: TOWARD A 1D DEVICE MODEL, PART II: MATERIAL FUNDAMENTALS","8. Toward a 1D Device Model, Part II: Material Fundamentals",2014-03-20 20:48:31+00:00,10045,11987.095824704164
6,9.0,W1Wh00CQ-Vc,2011 LECTURE 9: CHARGE EXTRACTION,9. Charge Extraction,2014-03-20 20:49:28+00:00,22340,12086.932601537112
6,10.0,9LGLbcjXxqI,"2011 LECTURE 10: WAFER SILICON-BASED SOLAR CELLS, PART I","10. Wafer Silicon-Based Solar Cells, Part I",2014-03-20 20:50:54+00:00,22101,22047.932662407507
6,11.0,3NQlT1SYpuQ,"2011 LECTURE 11: WAFER SILICON-BASED SOLAR CELLS, PART II","11. Wafer Silicon-Based Solar Cells, Part II",2014-03-20 20:50:16+00:00,9660,30114.62486812283
6,12.0,rhV4Wnz8g-U,"2011 LECTURE 12: THIN FILMS: MATERIALS CHOICES AND MANUFACTURING, PART I","12. Thin Films: Material Choices & Manufacturing, Part I",2014-03-20 20:50:22+00:00,46145,13921.737496820566
6,13.0,PLVjevMsQpQ,"2011 LECTURE 13: THIN FILMS: MATERIALS CHOICES AND MANUFACTURING, PART II","13. Thin Films: Material Choices & Manufacturing, Part II",2014-03-20 20:51:09+00:00,8404,14363.353879677588
6,14.0,lLcDbHI5KGU,2011 LECTURE 14: PV EFFICIENCY: MEASUREMENT AND THEORETICAL LIMITS,14. PV Efficiency: Measurement and Theoretical Limits,2014-03-20 20:50:27+00:00,12553,7095.462998901499
6,15.0,FLbfYpkSZ84,2011 LECTURE 15: ADVANCED CONCEPTS,15. Advanced Concepts,2014-03-20 20:49:00+00:00,5431,8403.497610633676
6,16.0,yHzpj_MDOdk,2011 LECTURE 16: SOLAR CELL CHARACTERIZATION,16. Solar Cell Characterization,2014-03-20 20:51:15+00:00,15188,5171.740747287314
6,17.0,C42jXQLc_Jo,"2011 LECTURE 17: MODULES, SYSTEMS, AND RELIABILITY","17. Modules, Systems, and Reliability",2014-03-20 20:49:05+00:00,8178,5797.496476990068
6,18.0,n25tsUQb3vo,"2011 LECTURE 18: COST, PRICE, MARKETS, & SUPPORT MECHANISMS, PART I","18. Cost, Price, Markets, & Support Mechanisms, Part I",2014-03-20 20:50:41+00:00,4731,8400.219908335728
6,19.0,KUjWMEBSS8Q,"2011 LECTURE 19: COST, PRICE, MARKETS, & SUPPORT MECHANISMS, PART II","19. Cost, Price, Markets, & Support Mechanisms, Part II",2014-03-20 20:48:48+00:00,3132,6055.283394476508
6,20.0,c4jP3XCZ4Sw,2011 LECTURE 20: R&D INVESTMENT & INNOVATION IN PV,20. R&D Investment & Innovation in PV,2014-03-20 20:48:53+00:00,4498,4852.166288709133
7,2.0,Q84-DIyl5wQ,"LECTURE 2: REFLECTION AND REFRACTION; PRISMS, WAVEGUIDES, AND DISPERSION","Lec 2 | MIT 2.71 Optics, Spring 2009",2011-03-17 19:52:40+00:00,29983,24768.05196958953
7,3.0,X6cea7dAhBc,"LECTURE 3: FOCUSING, IMAGING, AND THE PARAXIAL APPROXIMATION","Lec 3 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:49:20+00:00,19661,27197.95891468528
7,4.0,gAL5fCEBfac,LECTURE 4: SIGN CONVENTIONS; THIN LENSES; REAL AND VIRTUAL IMAGES,"Lec 4 | MIT 2.71 Optics, Spring 2009",2011-03-17 19:53:59+00:00,13295,13413.17565395444
7,5.0,JmK0vSLULP8,LECTURE 5: THICK LENSES; THE COMPOSITE LENS; THE EYE,"Lec 5 | MIT 2.71 Optics, Spring 2009",2011-03-17 21:32:23+00:00,11466,11062.839163145823
7,6.0,_jKHejk45Sg,"LECTURE 6: TERMS: APERTURES, STOPS, PUPILS, AND WINDOWS; SINGLE-LENS CAMERA","Lec 6 | MIT 2.71 Optics, Spring 2009",2011-03-17 19:56:40+00:00,13097,12217.204355822721
7,7.0,VHIJPHqwV_0,"LECTURE 7: BASICS OF MIRRORS, MAGNIFIERS, AND MICROSCOPES","Lec 7 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:54:48+00:00,9199,12103.053344555183
7,8.0,jNSvbmc_ecM,"LECTURE 8: TELESCOPES; ABERRATIONS: CHROMATIC, SPHERICAL, AND COMA","Lec 8 | MIT 2.71 Optics, Spring 2009",2011-03-17 19:50:23+00:00,8132,8116.388697113075
7,9.0,8WXUYdXNFy8,LECTURE 9: MORE ABERRATIONS; OPTICAL DESIGN; GRADIENT INDEX (GRIN),"Lec 9 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:29:27+00:00,7744,7500.681140574429
7,10.0,8u0Mfs1m_r8,LECTURE 11: THE HAMILTONIAN FORMULATION; INTRODUCTION TO WAVES,"Lec 11 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:35:25+00:00,8539,7864.937269716004
7,11.0,roATER6-1yI,LECTURE 12: THE WAVE EQUATION; PHASOR REPRESENTATION; 3D WAVES,"Lec 12 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:08:10+00:00,7038,7520.531769425232
7,12.0,MK5uZttfWfM,LECTURE 13: 3D WAVE PHENOMENA; INTRODUCTION TO ELECTROMAGNETICS,"Lec 13 | MIT 2.71 Optics, Spring 2009",2011-03-17 21:00:54+00:00,6389,7278.835251013745
7,13.0,LDlGKU0ryQ8,LECTURE 14: MAXWELL'S EQUATIONS; POLARIZATION; POYNTING'S VECTOR,"Lec 14 | MIT 2.71 Optics, Spring 2009",2011-03-17 19:55:05+00:00,6653,6307.231789031758
7,14.0,933cBlGFDcs,LECTURE 15: HUYGENS PRINCIPLE; INTERFEROMETERS; FRESNEL DIFFRACTION,"Lec 15 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:36:58+00:00,10797,6713.589549488184
7,15.0,JmWguqCZRxk,"LECTURE 16: GRATINGS: AMPLITUDE AND PHASE, SINUSOIDAL AND BINARY","Lec 16 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:05:48+00:00,7179,6686.5454671907
7,16.0,Xke7rX3QO-k,LECTURE 17: FRAUNHOFER DIFFRACTION; FOURIER TRANSFORMS AND THEOREMS,"Lec 17 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:24:41+00:00,9962,6709.996037035819
7,17.0,u6GbFCWIH_0,LECTURE 18: SPATIAL FILTERING; LENS TRANSFER FUNCTIONS & TRANSFORMS,"Lec 18 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:13:19+00:00,5632,7533.080149356422
7,18.0,ML5yVI18uaI,LECTURE 19: THE 4F SYSTEM; BINARY AMPLITUDE & PUPIL MASKS,"Lec 19 | MIT 2.71 Optics, Spring 2009",2011-03-17 21:03:34+00:00,4962,5236.1628106381995
7,19.0,OWgogzEUC5E,LECTURE 20: SHIFT INVARIANCE; PUPIL ENGINEERING; THE TALBOT EFFECT,"Lec 20 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:41:52+00:00,4821,6462.69312746438
7,20.0,W-7gI87IG1A,LECTURE 22: COHERENT AND INCOHERENT IMAGING,"Lec 22 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:35:10+00:00,4279,5708.120296631293
7,21.0,vcqPRPkyWPU,LECTURE 23: IMAGING WITH A SINGLE LENS,"Lec 23 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:22:33+00:00,3606,4427.758385257643
7,22.0,IpFIp68ODNI,LECTURE 25: RESOLUTION; DEFOCUSED OPTICAL SYSTEMS,"Lec 25 | MIT 2.71 Optics, Spring 2009",2011-03-17 19:58:32+00:00,3382,3989.381114940809
7,23.0,s8XKzciLgak,LECTURE 26: DEPTH OF FOCUS AND FIELD; POLARIZATION; WAVE PLATES,"Lec 26 | MIT 2.71 Optics, Spring 2009",2011-03-17 20:49:28+00:00,3866,3724.476417745277
8,2.0,GrXkZYhkUS8,2: SEMICONDUCTOR PROCESS VARIATION,"Lec 2 | MIT 2.830J Control of Manufacturing Processes, S08",2009-11-02 19:11:21+00:00,29971,35785.325468134375
8,3.0,turMcLH-o_o,3: MECHANICAL PROCESS VARIATION,"Lec 3 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:02:05+00:00,14709,18941.23825568176
8,4.0,R4lUaI7VsK4,4: PROBABILITY MODELS OF MANUFACTURING PROCESSES,"Lec 4 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:27:58+00:00,7024,13009.642144345058
8,5.0,OQ-534Ovf4U,"5: PROBABILITY MODELS, PARAMETER ESTIMATION, AND SAMPLING","Lec 5 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:04:25+00:00,4359,8749.817689380685
8,6.0,W20WvURZAIE,6: SAMPLING DISTRIBUTIONS AND STATISTICAL HYPOTHESES,"Lec 6 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:18:46+00:00,3450,7203.526533503334
8,7.0,TvrU_6NYBFs,7: SHEWHART SPC AND PROCESS CAPABILITY,"Lec 7 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 03:53:48+00:00,13578,3431.9861371827487
8,8.0,MyWivgwDPtg,8: PROCESS CAPABILITY AND ALTERNATIVE SPC METHODS,"Lec 8 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:10:53+00:00,3863,7982.3082002483225
8,9.0,MeFCYYCATw0,9: ADVANCED AND MULTIVARIATE SPC,"Lec 9 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 03:58:09+00:00,3143,3662.29348732868
8,10.0,0INq0CFpXpo,10: YIELD MODELING,"Lec 10 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:14:10+00:00,2389,3806.894701354599
8,11.0,zx_DA70lYww,11: INTRODUCTION TO ANALYSIS OF VARIANCE,"Lec 11 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 03:34:09+00:00,2955,4066.065045490828
8,12.0,aHuYrIHveJo,12: FULL FACTORIAL MODELS,"Lec 12 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:18:04+00:00,2041,3018.9207392939907
8,13.0,FuGcyIynuxg,13: MODELING TESTING AND FRACTIONAL FACTORIAL MODELS,"Lec 13 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:14:33+00:00,1851,2435.5206627739476
8,14.0,vHxLQwZtAD8,14: ALIASING AND HIGHER ORDER MODELS,"Lec 14 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:07:23+00:00,1554,2208.653137396428
8,15.0,ZUkM3_qPBo0,15: RESPONSE SURFACE MODELING AND PROCESS OPTIMIZATION,"Lec 15 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:24:18+00:00,4243,1723.3867113197289
8,16.0,AhKNoBxPkJs,16: PROCESS ROBUSTNESS,"Lec 16 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:20:09+00:00,2017,3007.938036823847
8,17.0,LIADaqdI1Y8,17: NESTED VARIANCE COMPONENTS,"Lec 17 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:37:50+00:00,1491,2969.7129973674487
8,18.0,6swIAqXcvDQ,18: SEQUENTIAL EXPERIMENTATION,"Lec 18 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 06:21:24+00:00,2607,4287.5661624582535
8,19.0,-EgKluVR2Ug,19: CASE STUDY 1: TUNGSTEN CVD DOE/RSM,"Lec 19 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 03:57:20+00:00,2236,2829.9875201724353
8,20.0,qyAoSHisZtU,20: CASE STUDY 2: CYCLE TO CYCLE CONTROL,"Lec 20 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 04:11:56+00:00,2250,2341.4254944099903
8,21.0,qvX-3FWgAVA,21: CASE STUDY 3: SPATIAL MODELING,"Lec 21 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 05:57:49+00:00,1641,2853.061316343675
8,22.0,ra5yBfC9ztE,"22: CASE STUDY 4: ""MODELING THE EMBOSSING/IMPRINTING OF THERMOPLASTIC LAYERS.""","Lec 22 | MIT 2.830J Control of Manufacturing Processes, S08",2009-10-01 05:50:28+00:00,2477,2074.9984656935335
9,2.0,sKZfwhrf81I,DAY 1: MIT MUSEUM NAUTICAL COLLECTIONS AND AN INTRODUCTORY DEMONSTRATION,"Day 1 Part 2 | MIT 2.993 The Art and Science of Boat Design, IAP 2007",2011-11-08 19:43:53+00:00,7312,6449.825246755134
9,3.0,RiQNhZ1P9qs,DAY 2: MODEL BUILDING,"Day 2 | MIT 2.993 The Art and Science of Boat Design, IAP 2007",2011-11-08 17:43:14+00:00,69539,4725.406952578141
9,4.0,XDsfydo1gkM,DAY 4: FINISHING UP AND DRAWING UP PLANS,"Day 4 | MIT 2.993 The Art and Science of Boat Design, IAP 2007",2011-11-08 18:07:06+00:00,11245,11022.739296620095
9,5.0,JGgzgqIGgk0,"DAY 5: CONCLUSION, AND MORE OF THE MIT MUSEUM'S NAUTICAL COLLECTIONS","Day 5 | MIT 2.993 The Art and Science of Boat Design, IAP 2007",2011-11-08 20:20:20+00:00,7515,9253.030180716578
13,2.0,bDnia4HJRqk,LECTURE 2: PROCESSING OF CELLULAR SOLIDS,2. Processing of Cellular Solids,2016-10-14 17:16:53+00:00,10818,9972.300650743595
13,3.0,q-9YlXesHtI,LECTURE 3: STRUCTURE OF CELLULAR SOLIDS,3. Structure of Cellular Solids,2016-10-14 17:16:53+00:00,7260,6095.275951364548
13,4.0,q-uLJN8upWE,LECTURE 4: HONEYCOMBS: IN-PLANE BEHAVIOR,4. Honeycombs: In-plane Behavior,2016-10-14 17:16:52+00:00,18949,8102.624480151447
13,5.0,Btl0HCfSPuU,LECTURE 5: HONEYCOMBS: OUT-OF-PLANE BEHAVIOR,5. Honeycombs: Out-of-plane Behavior,2016-10-14 17:16:54+00:00,9933,9613.688360199518
13,6.0,jJvVmdkiD3Y,LECTURE 6: NATURAL HONEYCOMBS: WOOD,6. Natural Honeycombs: Wood,2016-10-14 17:16:51+00:00,3025,9769.41763337828
13,7.0,5NUS6bcUXmY,LECTURE 7: NATURAL HONEYCOMBS: CORK; FOAMS: LINEAR ELASTICITY,7. Natural Honeycombs: Cork; Foams: Linear Elasticity,2016-10-14 17:16:53+00:00,3316,8060.456191705193
13,8.0,WiFahA1iAv4,LECTURE 8: FOAMS: NON-LINEAR ELASTICITY,8. Foams: Non-linear Elasticity,2016-10-14 17:16:51+00:00,6320,3070.5654408180926
13,9.0,_tdj84EV7BI,LECTURE 9: FOAMS: THERMAL PROPERTIES,9. Foams: Thermal Properties,2016-10-14 17:16:54+00:00,5838,6521.472858197493
13,10.0,cQpCPzetm3E,LECTURE 10: EXAM REVIEW,10. Exam Review,2016-10-14 17:16:53+00:00,3908,8792.273735833078
13,11.0,v73uMp1fPjM,LECTURE 11: TRABECULAR BONE AND OSTEOPOROSIS,11. Trabecular Bone and Osteoporosis,2016-10-14 17:16:52+00:00,8378,5087.28181783719
13,12.0,yDr8Df35C64,LECTURE 12: OSTEOPOROSIS AND EVOLUTION,"12. Trabecular Bone, Osteoporosis, and Evolution",2016-10-14 17:16:50+00:00,3077,5491.638162356419
13,13.0,Txidu-5VYfU,LECTURE 13: TISSUE ENGINEERING SCAFFOLDS: PROCESSING AND PROPERTIES,13. Tissue Engineering Scaffolds: Processing and Properties,2016-10-14 17:16:51+00:00,48889,3498.0009828025795
13,14.0,UgKnOuaY1G8,LECTURE 14: TISSUE ENGINEERING: OSTEOCHONDRAL SCAFFOLD; HOW TO WRITE A PAPER,14. Tissue Engineering: Osteochondral Scaffold; How To Write a Paper,2016-10-14 17:16:54+00:00,7902,9715.295512160415
13,15.0,vVfI1wTp0Jg,LECTURE 15: CELL-SCAFFOLD INTERACTIONS; ENERGY ABSORPTION,15. Cell-scaffold Interactions; Energy Absorption,2016-10-14 17:16:52+00:00,5423,9912.378393827817
13,16.0,yK5SA6HngCY,LECTURE 16: APPLICATIONS: ENERGY ABSORPTION IN FOAMS,16. Applications: Energy Absorption in Foams,2016-10-14 17:16:50+00:00,7094,6086.26666414109
13,17.0,4zpQwirFsbk,LECTURE 17: SANDWICH PANELS,17. Sandwich Panels,2016-10-14 17:16:52+00:00,30687,7235.310313575595
13,18.0,LzA1OqHY68M,LECTURE 18: NATURAL SANDWICH STRUCTURES; DENSITY GRADIENTS,18. Natural Sandwich Structures; Density Gradients,2016-10-14 17:16:50+00:00,3505,5835.852671181143
13,19.0,kpbG3L5awgk,LECTURE 19: BIOMIMICKING,19. Biomimicking,2016-10-14 17:16:50+00:00,3437,12215.029010800203
13,20.0,Sf4VkBA-LZc,LECTURE 20: HOW I BECAME A PROFESSOR,How I became a Professor.,2016-05-02 17:41:02+00:00,1092,5559.736913762948
14,2.0,HaL1Q8f7M_o,LECTURE 2: THE PERIODIC TABLE,2. The Periodic Table (Intro to Solid-State Chemistry),2020-12-07 20:27:05+00:00,43208,41873.31910025142
14,3.0,e_WABkM-Kxo,LECTURE 3: ATOMIC MODELS,3. Atomic Models (Intro to Solid-State Chemistry),2020-12-07 20:48:52+00:00,27665,26361.697769110535
14,4.0,Ji20_qhjk2Y,LECTURE 4: ATOMIC SPECTRA,4. Atomic Spectra (Intro to Solid-State Chemistry),2020-12-07 20:26:05+00:00,22765,18594.547301379316
14,5.0,rkFY8WB8tfs,LECTURE 5: SHELL MODELS AND QUANTUM NUMBERS,5. Shell Models and Quantum Numbers (Intro to Solid-State Chemistry),2020-12-07 20:26:05+00:00,16393,21861.91403083274
14,6.0,4Dr3Q-ezMZk,"LECTURE 6: ELECTRON SHELL MODEL, QUANTUM NUMBERS, AND PES","6. Electron Shell Model, Quantum Numbers, and PES (Intro to Solid-State Chemistry)",2020-12-07 20:48:52+00:00,21153,12397.337892552761
14,7.0,bhPMi2IvZXs,LECTURE 7: AUFBAU PRINCIPLE AND ATOMIC ORBITALS,7. Aufbau Principle and Atomic Orbitals (Intro to Solid-State Chemistry),2020-12-07 20:26:05+00:00,14810,14345.014742925767
14,8.0,LV3l9yqJwio,LECTURE 8: IONIZATION ENERGY AND POTENTIAL ENERGY SURFACE (PES),8. Ionization Energy and Potential Energy Surface (PES) (Intro to Solid-State Chemistry),2020-12-07 20:53:08+00:00,13105,14611.55715430863
14,9.0,DvGNpuan4rw,LECTURE 9: LEWIS STRUCTURES I,9. Lewis Structures I (Intro to Solid-State Chemistry),2020-12-07 20:26:05+00:00,9300,19785.013865568155
14,10.0,aCJECIYz8gM,LECTURE 10: LEWIS STRUCTURES II,10. Lewis Structures II (Intro to Solid-State Chemistry),2020-12-07 20:27:05+00:00,6800,12022.191604900636
14,11.0,g9v8zj6VObw,LECTURE 11: SHAPES OF MOLECULES AND VSEPR,11. Shapes of Molecules and VSEPR (Intro to Solid-State Chemistry),2020-12-07 20:27:05+00:00,8577,7832.219047883502
14,12.0,L0b9wq0js4I,LECTURE 12: MOLECULAR ORBITALS,12. Molecular Orbitals (Intro to Solid-State Chemistry),2020-12-07 20:26:05+00:00,14245,9032.040542402548
14,13.0,UzDqh-1Koyc,LECTURE 13: HYBRIDIZATION,13. Hybridization (Intro to Solid-State Chemistry),2020-12-07 20:27:26+00:00,9223,9054.966891849317
14,14.0,OMFpHmfC1pY,LECTURE 14: INTERMOLECULAR FORCES,14. Intermolecular Forces (Intro to Solid-State Chemistry),2020-12-07 20:44:43+00:00,9199,9508.299969186139
14,15.0,P34zaLtmsn0,BONUS LECTURE 1: PHASES,Additional Lecture 1. Phases (Intro to Solid-State Chemistry 2019),2020-12-07 20:52:33+00:00,10319,11101.511583120333
14,16.0,CxAkraYlBuE,LECTURE 15: SEMICONDUCTORS,15. Semiconductors (Intro to Solid-State Chemistry),2020-12-07 20:26:05+00:00,17486,12875.108502735317
14,17.0,Ep7mkm_T0Po,LECTURE 16: DOPING,16. Doping (Intro to Solid-State Chemistry),2020-12-07 20:27:05+00:00,9013,8365.619808599704
14,18.0,Yap0AKRczf0,LECTURE 17: METALS,17. Metals (Intro to Solid-State Chemistry),2020-12-07 20:27:26+00:00,9434,7399.256823630648
14,19.0,R0sw85RkKCY,LECTURE 18: INTRODUCTION TO CRYSTALLOGRAPHY,18. Introduction to Crystallography (Intro to Solid-State Chemistry),2020-12-07 20:26:51+00:00,48359,11314.351225207249
14,20.0,g4lxRZ7T5_o,LECTURE 19: CRYSTALLOGRAPHIC NOTATION,19. Crystallographic Notation (Intro to Solid-State Chemistry),2020-12-07 20:26:51+00:00,16503,16974.426345434495
14,21.0,tKyaGnPni3U,LECTURE 20: X-RAY EMISSION AND ABSORPTION,20. X-ray Emission and Absorption (Intro to Solid-State Chemistry),2020-12-07 20:26:25+00:00,13340,13618.299502175783
14,22.0,AqCz_b7VJK8,LECTURE 21: X-RAY DIFFRACTION TECHNIQUES I,21. X-ray Diffraction Techniques I (Intro to Solid-State Chemistry),2020-12-07 20:26:52+00:00,40766,16135.746453868514
