video_titles,video_number,course_id,video_id,publishing_date,view_count,title_on_youtube,last_updated
LECTURE 20: DEFINITIONS AND INEQUALITIES,20.0,150,nrDkb2MAwSA,2019-05-16T16:27:38Z,22894,20. Definitions and Inequalities,2023-06-02 16:39:52.363448
LECTURE 21: MINIMIZING A FUNCTION STEP BY STEP,21.0,150,nvXRJIBOREc,2019-05-16T16:28:01Z,30809,Lecture 21: Minimizing a Function Step by Step,2023-06-02 16:39:52.363448
LECTURE 22: GRADIENT DESCENT: DOWNHILL TO A MINIMUM,22.0,150,AeRwohPuUHQ,2019-05-16T16:28:26Z,58400,22. Gradient Descent: Downhill to a Minimum,2023-06-02 16:39:52.363448
LECTURE 23: ACCELERATING GRADIENT DESCENT (USE MOMENTUM),23.0,150,wrEcHhoJxjM,2019-05-16T16:28:50Z,40623,23. Accelerating Gradient Descent (Use Momentum),2023-06-02 16:39:52.363448
LECTURE 24: LINEAR PROGRAMMING AND TWO-PERSON GAMES,24.0,150,feb9j65Iz4w,2019-05-16T16:29:20Z,47568,24. Linear Programming and Two-Person Games,2023-06-02 16:39:52.363448
LECTURE 25: STOCHASTIC GRADIENT DESCENT,25.0,150,k3AiUhwHQ28,2019-05-16T16:29:41Z,67404,25. Stochastic Gradient Descent,2023-06-02 16:39:52.363448
LECTURE 26: STRUCTURE OF NEURAL NETS FOR DEEP LEARNING,26.0,150,sx00s7nYmRM,2019-05-16T16:33:12Z,43510,26. Structure of Neural Nets for Deep Learning,2023-06-02 16:39:52.363448
LECTURE 27: BACKPROPAGATION: FIND PARTIAL DERIVATIVES,27.0,150,lZrIPRnoGQQ,2019-05-16T16:32:50Z,45993,27. Backpropagation: Find Partial Derivatives,2023-06-02 16:39:52.363448
"LECTURE 30: COMPLETING A RANK-ONE MATRIX, CIRCULANTS!",28.0,150,p-bXJIa7QVI,2019-05-16T16:33:44Z,18976,"Lecture 30: Completing a Rank-One Matrix, Circulants!",2023-06-02 16:39:52.363448
LECTURE 31: EIGENVECTORS OF CIRCULANT MATRICES: FOURIER MATRIX,29.0,150,1pFv7e9xtHo,2019-05-16T16:43:40Z,29062,31. Eigenvectors of Circulant Matrices: Fourier Matrix,2023-06-02 16:39:52.363448
"LECTURE 32: IMAGENET IS A CONVOLUTIONAL NEURAL NETWORK (CNN), THE CONVOLUTION RULE",30.0,150,hwDRfkPSXng,2019-05-16T16:44:11Z,28755,"Lecture 32: ImageNet is a Convolutional Neural Network (CNN), The Convolution Rule",2023-06-02 16:39:52.363448
LECTURE 33: NEURAL NETS AND THE LEARNING FUNCTION,31.0,150,L3-WFKCW-tY,2019-05-16T16:44:37Z,35059,33. Neural Nets and the Learning Function,2023-06-02 16:39:52.363448
"LECTURE 34: DISTANCE MATRICES, PROCRUSTES PROBLEM",32.0,150,0Qws8BuK3RQ,2019-05-16T16:45:10Z,20440,"34. Distance Matrices, Procrustes Problem",2023-06-02 16:39:52.363448
LECTURE 35: FINDING CLUSTERS IN GRAPHS,33.0,150,cxTmmasBiC8,2019-05-16T16:45:36Z,70605,35. Finding Clusters in Graphs,2023-06-02 16:39:52.363448
LECTURE 36: ALAN EDELMAN AND JULIA LANGUAGE,34.0,150,rZS2LGiurKY,2019-05-16T16:45:57Z,47834,Lecture 36: Alan Edelman and Julia Language,2023-06-02 16:39:52.363448
COURSE INTRODUCTION,1.0,152,StbJIv49Aco,2012-02-27T17:22:35Z,49758,"Course Introduction | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 1: FOUR SPECIAL MATRICES,2.0,152,CgfkEUOFAj0,2009-02-25T05:05:47Z,396008,"Lec 1 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 1: KEY IDEAS OF LINEAR ALGEBRA,3.0,152,0oBJN8F616U,2009-02-25T18:30:37Z,218893,"Rec 1 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 2: DIFFERENTIAL EQNS AND DIFFERENCE EQNS,4.0,152,-agCn_nWztQ,2009-02-25T04:16:03Z,91591,"Lec 2 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 3: SOLVING A LINEAR SYSTEM,5.0,152,11y8_XTbwGo,2009-02-25T04:18:16Z,57040,"Lec 3 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 4: DELTA FUNCTION DAY,6.0,152,5Pw5k0z1L4Q,2009-02-25T07:17:52Z,47729,"Lec 4 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 2,7.0,152,_hYaOtW4XY4,2009-02-25T04:23:44Z,28646,"Rec 2 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 5: EIGENVALUES (PART 1),8.0,152,h5KiY9lvHc4,2009-02-25T18:17:26Z,47649,"Lec 5 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 6: EIGEN VALUES (PART 2) AND POSITIVE DEFINITE (PART 1),9.0,152,2Ola674-PPw,2009-02-25T04:48:53Z,31147,"Lec 6 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 7: POSITIVE DEFINITE DAY,10.0,152,fR_pGtAWHpY,2009-02-25T04:54:00Z,26537,"Lec 7 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 8: SPRINGS AND MASSES,11.0,152,pN7zitwRq58,2009-02-25T05:20:20Z,26874,"Lec 8 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 3,12.0,152,wt7UJckgvxs,2009-02-25T05:10:32Z,17950,"Rec 3 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 9: OSCILLATION,13.0,152,0BAMQmT-tf0,2009-02-25T04:50:59Z,25637,"Lec 9 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 4,14.0,152,2OmTX1AeVAg,2009-02-25T05:13:51Z,18242,"Rec 4 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 10: FINITE DIFFERENCES IN TIME,15.0,152,V5EjSvx1vw0,2009-02-25T03:52:06Z,28315,"Lec 10 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 11: LEAST SQUARES (PART 2),16.0,152,oZnCOIbesiA,2009-03-05T07:06:29Z,26030,"Lec 11 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 12: GRAPHS AND NETWORKS,17.0,152,GQbq9G__--Y,2009-03-05T08:14:11Z,21144,"Lec 12 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 5,18.0,152,0egP7_kq23E,2009-03-05T10:32:50Z,11504,"Rec 5 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 14: EXAM REVIEW,19.0,152,bciGyT6eeOE,2009-03-05T07:11:09Z,16292,"Lec 14 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 13: KIRCHHOFF'S CURRENT LAW,20.0,152,Q95lUJagN0A,2009-03-05T09:29:27Z,20850,"Lec 13 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 6,21.0,152,w26JaJX8GMk,2009-03-05T09:14:52Z,10586,"Rec 6 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 15: TRUSSES AND A^(T)CA,22.0,152,ZOBgPxmXeVM,2009-03-05T06:45:10Z,16935,"Lec 15 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 16: TRUSSES (PART 2),23.0,152,mFGdF9TAfmE,2009-03-05T07:57:17Z,14991,"Lec 16 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 17: FINITE ELEMENTS IN 1D (PART 1),24.0,152,Vw4Gw9No008,2009-03-05T07:18:13Z,34165,"Lec 17 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 7,25.0,152,28tqrlZSMhk,2009-03-05T08:32:53Z,10534,"Rec 7 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 18: FINITE ELEMENTS IN 1D (PART 2),26.0,152,4B9aIlwEZcQ,2009-03-05T07:22:39Z,21047,"Lec 18 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 19: QUADRATIC/CUBIC ELEMENTS,27.0,152,wTM4v2gIeqk,2009-03-05T08:21:44Z,16831,"Lec 19 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 20: ELEMENT MATRICES; 4TH ORDER BENDING EQUATIONS,28.0,152,PwKN0blvNkk,2009-03-05T10:52:33Z,17986,"Lec 20 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 8,29.0,152,XUB7FcjaLRI,2009-03-05T06:51:55Z,11182,"Rec 8 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
"LECTURE 21: BOUNDARY CONDITIONS, SPLINES, GRADIENT, DIVERGENCE",30.0,152,Siqu0aOOQCM,2009-03-05T07:55:32Z,26916,"Lec 21 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 9,31.0,152,zI9cSV3QKz0,2009-03-05T07:18:11Z,11155,"Rec 9 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 22: GRADIENT AND DIVERGENCE,32.0,152,SreJp2U0Vio,2009-03-05T07:41:05Z,21274,"Lec 22 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 23: LAPLACE'S EQUATION,33.0,152,mhLI51d9LDc,2009-03-05T07:14:52Z,22803,"Lec 23 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 25: FAST POISSON SOLVER (PART 1),34.0,152,E1o1h-_4Bn4,2009-03-20T05:29:29Z,17684,"Lec 25 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 24: LAPLACE'S EQUATION (PART 2),35.0,152,uMdPZuT7f70,2009-03-05T08:16:52Z,19475,"Lec 24 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 27: FINITE ELEMENTS IN 2D (PART 2),36.0,152,gYME3EbIqV4,2009-03-20T06:01:01Z,20006,"Lec 27 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 26: FAST POISSON SOLVER (PART 2); FINITE ELEMENTS IN 2D,37.0,152,a6sPpQXST5E,2009-03-20T05:27:07Z,28612,"Lec 26 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 10,38.0,152,fJSSVcFhA0Y,2009-03-20T05:40:22Z,9094,"Rec 10 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 28: FOURIER SERIES (PART 1),39.0,152,StnOg-q2tS8,2009-03-20T05:50:18Z,29102,"Lec 28 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 29: FOURIER SERIES (PART 2),40.0,152,9iJryWzLDIw,2009-03-20T05:31:46Z,21366,"Lec 29 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 11,41.0,152,tkyv1D1tZGg,2009-03-20T06:24:57Z,10423,"Rec 11 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 30: DISCRETE FOURIER SERIES,42.0,152,bElQTlIWCr8,2009-03-20T05:06:42Z,26395,"Lec 30 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
"LECTURE 31: FAST FOURIER TRANSFORM, CONVOLUTION",43.0,152,UdpdZ0diXUg,2009-03-20T05:39:59Z,20299,"Lec 31 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 12,44.0,152,JWrrPuJf2nA,2009-03-20T05:04:18Z,9325,"Rec 12 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
"LECTURE 32: CONVOLUTION (PART 2), FILTERING",45.0,152,4ctngXQrmDc,2009-03-20T05:55:00Z,14766,"Lec 32 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
"LECTURE 33: FILTERS, FOURIER INTEGRAL TRANSFORM",46.0,152,aGnegoNe8Xo,2009-03-20T07:41:16Z,18906,"Lec 33 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 34: FOURIER INTEGRAL TRANSFORM (PART 2),47.0,152,Kv7eOsMVx6E,2009-03-20T05:55:33Z,16301,"Lec 34 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
RECITATION 13,48.0,152,w0jVqJlzdI8,2009-03-20T05:23:33Z,7575,"Rec 13 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 35: CONVOLUTION EQUATIONS: DECONVOLUTION,49.0,152,Y_lWzD2vigk,2009-03-20T05:55:52Z,18975,"Lec 35 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 36: SAMPLING THEOREM,50.0,152,J0pZyXThRmM,2009-03-20T05:24:27Z,19215,"Lec 36 | MIT 18.085 Computational Science and Engineering I, Fall 2008",2023-06-02 16:39:52.363448
LECTURE 1: DIFFERENCE METHODS FOR ORDINARY DIFFERENTIAL EQUATIONS,1.0,153,gv-AB35V2k8,2008-05-19T21:37:20Z,251667,Lec 1 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
"LECTURE 2: FINITE DIFFERENCES, ACCURACY, STABILITY, CONVERGENCE",2.0,153,nlO9ci0kPLg,2008-05-19T19:04:44Z,38735,Lec 2 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 3: THE ONE-WAY WAVE EQUATION AND CFL / VON NEUMANN STABILITY,3.0,153,dxNyJxI_2eI,2008-05-19T19:11:04Z,25119,Lec 3 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 4: COMPARISON OF METHODS FOR THE WAVE EQUATION,4.0,153,HHwDX-3IPT0,2008-05-19T19:01:30Z,18958,Lec 4 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 5: SECOND-ORDER WAVE EQUATION (INCLUDING LEAPFROG),5.0,153,0aa6fUHTTeU,2008-05-19T19:04:54Z,13725,Lec 5 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
"LECTURE 6: WAVE PROFILES, HEAT EQUATION / POINT SOURCE",6.0,153,ZPmBMd6OZeQ,2016-12-07T22:39:43Z,7611,"6. Wave Profiles, Heat Equation / point source",2023-06-02 16:39:52.363448
LECTURE 7: FINITE DIFFERENCES FOR THE HEAT EQUATION,7.0,153,ByGXz_uHEdM,2008-05-19T19:14:50Z,13705,Lec 7 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 8: CONVECTION-DIFFUSION / CONSERVATION LAWS,8.0,153,FrrTXj13DNk,2008-05-19T19:00:16Z,11793,Lec 8 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 9: CONSERVATION LAWS / ANALYSIS / SHOCKS,9.0,153,sleOqiMUTXE,2008-05-19T19:04:44Z,15045,Lec 9 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 10: SHOCKS AND FANS FROM POINT SOURCE,10.0,153,NpTzMWTYbM8,2008-05-19T19:07:59Z,10789,Lec 10 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 11: LEVEL SET METHOD,11.0,153,ZpOJJk6en2o,2008-05-19T19:05:08Z,21331,Lec 11 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
"LECTURE 12: MATRICES IN DIFFERENCE EQUATIONS (1D, 2D, 3D)",12.0,153,r1-r1t5i58g,2008-05-19T19:02:19Z,10698,Lec 12 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 13: ELIMINATION WITH REORDERING: SPARSE MATRICES,13.0,153,S6dw885-SZI,2008-05-19T19:06:22Z,10714,Lec 13 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 14: FINANCIAL MATHEMATICS / BLACK-SCHOLES EQUATION,14.0,153,pEuuJ5E7ZS0,2008-05-19T19:20:51Z,28680,Lec 14 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 15: ITERATIVE METHODS AND PRECONDITIONERS,15.0,153,LtNVodIs1dI,2008-05-19T19:05:43Z,18864,Lec 15 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 16: GENERAL METHODS FOR SPARSE SYSTEMS,16.0,153,XPo4dHK48Nw,2008-05-19T19:01:55Z,12513,Lec 16 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 17: MULTIGRID METHODS,17.0,153,Y25UBGeu_2g,2008-05-19T19:00:16Z,14498,Lec 17 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 18: KRYLOV METHODS / MULTIGRID CONTINUED,18.0,153,vIydsgrYGIY,2008-05-19T19:24:24Z,19607,Lec 18 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 19: CONJUGATE GRADIENT METHOD,19.0,153,zha1744fTRs,2008-05-19T19:06:44Z,50445,Lec 19 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 20: FAST POISSON SOLVER,20.0,153,kyx2QgGkEpc,2008-05-19T19:23:38Z,9396,Lec 20 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 21: OPTIMIZATION WITH CONSTRAINTS,21.0,153,7dVYOOHB4g4,2008-05-19T19:04:08Z,13496,Lec 21 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 22: WEIGHTED LEAST SQUARES,22.0,153,zIK5EnoiLL0,2008-05-19T19:07:55Z,10811,Lec 22 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 23: CALCULUS OF VARIATIONS / WEAK FORM,23.0,153,94nmfDkTL-E,2008-05-19T19:08:31Z,48602,Lec 23 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 24: ERROR ESTIMATES / PROJECTIONS,24.0,153,c9XosfcouiM,2008-05-19T19:33:28Z,8226,Lec 24 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 25: SADDLE POINTS / INF-SUP CONDITION,25.0,153,j-C6QC5ufSw,2008-05-19T19:14:15Z,8301,Lec 25 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 26: TWO SQUARES / EQUALITY CONSTRAINT BU = D,26.0,153,xzUOJ-uQ8F0,2008-05-19T19:00:52Z,7069,Lec 26 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 27: REGULARIZATION BY PENALTY TERM,27.0,153,iVUsEwSg-lw,2008-05-19T19:40:59Z,7179,Lec 27 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 28: LINEAR PROGRAMMING AND DUALITY,28.0,153,fpwsw7SdkyY,2008-05-19T19:09:30Z,22008,Lec 28 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 29: DUALITY PUZZLE / INVERSE PROBLEM / INTEGRAL EQUATIONS,29.0,153,NEsObJTwDXI,2008-05-19T19:14:49Z,15973,Lec 29 | MIT 18.086 Mathematical Methods for Engineers II,2023-06-02 16:39:52.363448
LECTURE 1: A BRIDGE BETWEEN GRAPH THEORY AND ADDITIVE COMBINATORICS,1.0,156,RDO6Py97IDg,2020-05-12T18:03:54Z,115712,1. A bridge between graph theory and additive combinatorics,2023-06-02 16:39:52.363448
LECTURE 2: FORBIDDING A SUBGRAPH I: MANTEL’S THEOREM AND TURÁN’S THEOREM,2.0,156,YAo1sd4kuOQ,2020-05-12T18:00:15Z,11863,2. Forbidding a subgraph I: Mantel's theorem and Turán's theorem,2023-06-02 16:39:52.363448
LECTURE 3: FORBIDDING A SUBGRAPH II: COMPLETE BIPARTITE SUBGRAPH,3.0,156,hDwkKrWqdZE,2020-05-12T18:00:04Z,5835,3. Forbidding a subgraph II: complete bipartite subgraph,2023-06-02 16:39:52.363448
LECTURE 4: FORBIDDING A SUBGRAPH III: ALGEBRAIC CONSTRUCTIONS,4.0,156,4LYom0ekars,2020-05-12T18:00:30Z,3505,4. Forbidding a subgraph III: algebraic constructions,2023-06-02 16:39:52.363448
LECTURE 5: FORBIDDING A SUBGRAPH IV: DEPENDENT RANDOM CHOICE,5.0,156,NpMv0Nqmy3c,2020-05-12T18:00:04Z,2543,5. Forbidding a subgraph IV: dependent random choice,2023-06-02 16:39:52.363448
LECTURE 6: SZEMERÉDI’S GRAPH REGULARITY LEMMA I: STATEMENT AND PROOF,6.0,156,vcsxCFSLyP8,2020-05-12T18:00:23Z,4880,6. Szemerédi's graph regularity lemma I: statement and proof,2023-06-02 16:39:52.363448
LECTURE 7: SZEMERÉDI’S GRAPH REGULARITY LEMMA II: TRIANGLE REMOVAL LEMMA,7.0,156,RD9AWDdj-Yk,2020-05-12T18:00:04Z,2814,7. Szemerédi's graph regularity lemma II: triangle removal lemma,2023-06-02 16:39:52.363448
LECTURE 8: SZEMERÉDI’S GRAPH REGULARITY LEMMA III: FURTHER APPLICATIONS,8.0,156,oiKLWa_0dhs,2020-05-12T18:00:04Z,1898,8. Szemerédi's graph regularity lemma III: further applications,2023-06-02 16:39:52.363448
LECTURE 9: SZEMERÉDI’S GRAPH REGULARITY LEMMA IV: INDUCED REMOVAL LEMMA,9.0,156,3IxWLibV_tU,2020-05-12T18:00:19Z,1554,9. Szemerédi's graph regularity lemma IV: induced removal lemma,2023-06-02 16:39:52.363448
LECTURE 10: SZEMERÉDI’S GRAPH REGULARITY LEMMA V: HYPERGRAPH REMOVAL AND SPECTRAL PROOF,10.0,156,rBUFitIoE14,2020-05-12T18:00:04Z,1520,10. Szemerédi's graph regularity lemma V: hypergraph removal and spectral proof,2023-06-02 16:39:52.363448
LECTURE 11: PSEUDORANDOM GRAPHS I: QUASIRANDOMNESS,11.0,156,TgPcNnUrE24,2020-05-12T18:00:19Z,2179,11. Pseudorandom graphs I: quasirandomness,2023-06-02 16:39:52.363448
LECTURE 12: PSEUDORANDOM GRAPHS II: SECOND EIGENVALUE,12.0,156,Rlvwagd2BmY,2020-05-12T18:00:29Z,2225,12. Pseudorandom graphs II: second eigenvalue,2023-06-02 16:39:52.363448
LECTURE 13: SPARSE REGULARITY AND THE GREEN-TAO THEOREM,13.0,156,EnPjyNsEHQM,2020-05-12T18:00:23Z,2360,13. Sparse regularity and the Green-Tao theorem,2023-06-02 16:39:52.363448
LECTURE 14: GRAPH LIMITS I: INTRODUCTION,14.0,156,P3tGiT72APw,2020-05-12T18:00:34Z,6650,14. Graph limits I: introduction,2023-06-02 16:39:52.363448
LECTURE 15: GRAPH LIMITS II: REGULARITY AND COUNTING,15.0,156,9gy-CAwx0Ls,2020-05-12T18:00:04Z,1951,15. Graph limits II: regularity and counting,2023-06-02 16:39:52.363448
LECTURE 16: GRAPH LIMITS III: COMPACTNESS AND APPLICATIONS,16.0,156,nCWwhF0TkVI,2020-05-12T18:00:20Z,1573,16. Graph limits III: compactness and applications,2023-06-02 16:39:52.363448
LECTURE 17: GRAPH LIMITS IV: INEQUALITIES BETWEEN SUBGRAPH DENSITIES,17.0,156,mJziV7sAZm4,2020-05-12T18:00:04Z,1198,17. Graph limits IV: inequalities between subgraph densities,2023-06-02 16:39:52.363448
LECTURE 18: ROTH’S THEOREM I: FOURIER ANALYTIC PROOF OVER FINITE FIELD,18.0,156,buEtwpGvQpI,2020-05-12T18:00:04Z,2410,18. Roth's theorem I: Fourier analytic proof over finite field,2023-06-02 16:39:52.363448
LECTURE 19: ROTH’S THEOREM II: FOURIER ANALYTIC PROOF IN THE INTEGERS,19.0,156,50oEJs-HZHQ,2020-05-12T18:00:17Z,1922,19. Roth's theorem II: Fourier analytic proof in the integers,2023-06-02 16:39:52.363448
LECTURE 20: ROTH’S THEOREM III: POLYNOMIAL METHOD AND ARITHMETIC REGULARITY,20.0,156,DUA6lk7X2VY,2020-05-12T18:00:04Z,1647,20. Roth's theorem III: polynomial method and arithmetic regularity,2023-06-02 16:39:52.363448
LECTURE 21: STRUCTURE OF SET ADDITION I: INTRODUCTION TO FREIMAN’S THEOREM,21.0,156,oLwZFBZylUw,2020-05-12T18:00:28Z,1588,21. Structure of set addition I: introduction to Freiman's theorem,2023-06-02 16:39:52.363448
LECTURE 22: STRUCTURE OF SET ADDITION II: GROUPS OF BOUNDED EXPONENT AND MODELING LEMMA,22.0,156,RwikpgvkN_o,2020-05-12T18:00:25Z,1356,22. Structure of set addition II: groups of bounded exponent and modeling lemma,2023-06-02 16:39:52.363448
LECTURE 23: STRUCTURE OF SET ADDITION III: BOGOLYUBOV’S LEMMA AND THE GEOMETRY OF NUMBERS,23.0,156,BatYGepHsnc,2020-05-12T18:00:04Z,1086,23. Structure of set addition III: Bogolyubov's lemma and the geometry of numbers,2023-06-02 16:39:52.363448
LECTURE 24: STRUCTURE OF SET ADDITION IV: PROOF OF FREIMAN’S THEOREM,24.0,156,IfwfCe-JZaI,2020-05-12T18:00:04Z,1282,24. Structure of set addition IV: proof of Freiman's theorem,2023-06-02 16:39:52.363448
LECTURE 25: STRUCTURE OF SET ADDITION V: ADDITIVE ENERGY AND BALOG-SZEMERÉDI-GOWERS THEOREM,25.0,156,MlYhHsq_tOU,2020-05-12T18:00:32Z,3290,25. Structure of set addition V: additive energy and Balog-Szemerédi-Gowers theorem,2023-06-02 16:39:52.363448
LECTURE 26: SUM-PRODUCT PROBLEM AND INCIDENCE GEOMETRY,26.0,156,ydyiq1Z22gc,2020-05-12T18:00:04Z,2146,26. Sum-product problem and incidence geometry,2023-06-02 16:39:52.363448
"LECTURE 1: INTRODUCTION, FINITE AUTOMATA, REGULAR EXPRESSIONS",1.0,157,9syvZr-9xwk,2021-10-06T12:48:25Z,191960,"1. Introduction, Finite Automata, Regular Expressions",2023-06-02 16:39:52.363448
"LECTURE 2: NONDETERMINISM, CLOSURE PROPERTIES, REGULAR EXPRESSIONS → FINITE AUTOMATA",2.0,157,oNsscmUwjMU,2021-10-06T12:44:33Z,41783,"2. Nondeterminism, Closure Properties, Conversion of Regular Expressions to FA",2023-06-02 16:39:52.363448
